1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
0,32,2005,0.0,7,0,6,1,1,60,0
3610,46,2011,14.0,7,0,6,1,1,30,0
104,1,2013,20.0,3,0,3,2,1,30,1
673,6,2005,12.0,5,0,3,2,1,30,0
1000,1,2005,14.0,6,0,3,1,1,30,0
0,42,2010,2.0,7,0,6,1,1,30,1
59,12,2005,15.0,4,168,3,2,1,60,0
461,20,2005,9.0,1,0,3,1,2,30,0
465,61,2007,7.0,5,0,3,3,2,60,0
0,16,2010,8.0,2,0,6,1,1,60,1
479,63,2005,10.0,1,0,3,2,2,60,0
0,4,2013,18.0,3,0,6,2,1,30,0
0,97,2006,22.0,1,0,6,2,1,30,0
915,94,2012,22.0,3,0,3,1,1,60,1
5,20,2014,8.0,2,0,1,4,1,70,1
745,98,2006,15.0,1,0,3,1,2,60,0
6047,33,2012,15.0,7,4308,4,2,2,60,0
237,1,2012,8.0,2,0,3,2,1,30,0
0,62,2007,18.0,2,0,6,1,2,30,0
377,50,2006,10.0,3,0,3,2,1,40,1
30,1,2013,5.0,5,0,3,1,1,50,0
40,43,2006,0.0,6,0,1,2,2,70,1
108,32,2011,7.0,5,0,5,1,1,60,1
21,1,2012,12.0,5,21,3,1,1,30,0
2135,47,2012,11.0,3,0,4,2,2,30,0
0,42,2005,14.0,5,0,6,2,2,30,0
20,46,2007,12.0,5,0,3,2,2,40,1
3293,50,2014,22.0,7,0,4,1,1,60,0
809,97,2011,17.0,4,0,3,2,1,30,0
46,31,2012,5.0,7,6166,3,1,2,70,0
0,44,2006,14.0,3,0,6,2,1,30,1
6520,31,2011,16.0,7,0,3,1,1,30,1
8,95,2013,8.0,4,720,1,2,1,70,1
0,42,2014,18.0,1,0,6,1,1,30,0
0,95,2011,12.0,7,0,6,2,1,60,0
9080,95,2005,17.0,5,0,4,2,1,60,0
285,35,2005,12.0,1,0,5,2,1,40,1
0,13,2006,19.0,5,0,6,1,1,30,0
7020,98,2005,11.0,6,723,4,2,1,60,0
724,98,2013,16.0,3,0,4,1,1,60,1
219,1,2012,21.0,5,0,3,1,1,30,0
289,46,2013,23.0,3,2004,3,1,1,50,1
0,6,2006,16.0,5,0,6,3,2,30,1
61,12,2009,16.0,7,0,3,3,1,60,0
256,46,2013,0.0,7,0,3,1,1,30,0
0,46,2006,16.0,2,0,6,2,1,30,0
31,44,2005,2.0,4,0,3,1,2,60,1
15,32,2006,13.0,4,0,3,2,2,30,0
1400,1,2012,18.0,2,0,3,2,1,40,1
4124,20,2013,15.0,6,0,3,1,1,30,0
0,13,2010,19.0,3,0,6,2,3,30,1
381,50,2007,20.0,7,0,3,1,3,30,0
5,21,2005,8.0,5,0,3,2,1,60,1
0,62,2014,15.0,7,0,6,2,1,30,1
6,6,2006,16.0,7,0,3,2,1,30,1
47,36,2009,9.0,1,485,3,1,1,70,1
0,16,2007,8.0,5,0,6,2,1,30,1
625,30,2011,12.0,7,625,3,3,1,60,1
438,22,2007,16.0,2,0,3,3,3,60,0
259,46,2009,19.0,7,0,3,2,2,30,1
229,46,2009,18.0,5,0,3,1,1,30,1
58,6,2006,11.0,3,61,3,3,1,60,1
0,13,2014,20.0,1,0,6,1,2,30,0
25,45,2012,6.0,5,0,1,3,2,70,1
5026,21,2010,10.0,3,0,4,2,1,30,1
35,55,2006,15.0,6,0,3,2,1,30,1
1232,42,2007,21.0,6,0,3,1,1,30,0
34,6,2005,17.0,4,0,3,1,1,30,0
1,95,2011,13.0,4,0,3,3,1,70,0
55,31,2009,17.0,7,0,5,2,1,60,0
273,47,2011,9.0,2,0,3,1,1,60,0
0,52,2005,2.0,1,4,6,1,1,30,1
0,1,2011,20.0,2,0,6,3,1,30,1
149,36,2006,20.0,7,536,3,2,2,50,0
0,16,2011,14.0,6,0,6,1,1,30,1
16,32,2009,12.0,4,0,3,1,2,60,0
0,1,2012,17.0,5,0,6,2,1,30,0
3126,37,2006,14.0,6,347,6,1,1,30,0
609,30,2010,16.0,6,0,3,2,1,40,1
308,43,2006,8.0,2,308,3,2,1,60,1
925,37,2011,17.0,3,0,5,2,1,30,0
0,47,2009,8.0,6,0,6,1,1,60,1
119,41,2005,14.0,5,414,3,2,1,30,1
5041,37,2007,14.0,5,0,6,2,1,30,1
203,1,2009,14.0,5,0,3,1,1,30,0
5175,5,2012,18.0,3,0,4,1,1,30,0
0,52,2005,16.0,3,0,6,2,1,60,1
0,1,2011,23.0,5,0,5,2,2,30,0
413,34,2005,12.0,6,74,3,2,1,60,0
5095,34,2007,21.0,1,153,3,2,1,30,0
0,1,2014,12.0,3,0,6,2,1,30,0
483,62,2013,12.0,3,0,3,2,3,50,0
40,1,2005,1.0,4,0,3,2,1,30,0
1074,37,2009,13.0,2,0,4,1,1,60,0
115,1,2014,16.0,2,0,3,1,1,30,1
548,60,2006,8.0,3,0,3,3,2,60,0
1139,35,2014,18.0,2,1139,3,2,1,70,1
4303,33,2005,15.0,6,0,5,2,2,60,0
286,45,2005,15.0,1,-1,3,2,3,30,1
0,4,2014,12.0,1,0,6,2,1,60,0
0,97,2013,1.0,3,0,6,1,1,30,0
0,20,2007,10.0,3,0,6,2,2,30,0
619,30,2013,21.0,5,6419,3,2,1,40,1
228,46,2011,15.0,4,0,3,4,6,50,1
65,13,2009,9.0,7,0,3,1,1,30,0
0,44,2011,19.0,3,0,6,2,1,30,1
205,1,2011,9.0,1,0,3,1,1,30,0
45,34,2014,19.0,5,0,3,4,1,60,0
0,92,2014,8.0,3,0,6,1,1,60,0
5145,6,2009,13.0,5,0,3,1,1,30,0
0,13,2009,23.0,6,0,6,2,1,30,1
386,45,2010,13.0,5,0,4,2,1,40,0
1,10,2013,14.0,1,1,3,1,1,30,1
517,41,2011,12.0,2,-1,6,2,1,30,1
32,44,2009,9.0,6,0,3,1,1,30,0
464,22,2009,19.0,2,0,3,3,3,60,1
0,97,2007,10.0,2,0,6,2,2,30,1
583,4,2013,13.0,4,0,3,1,2,30,0
20,1,2012,7.0,3,0,3,1,1,30,1
6116,13,2005,16.0,7,0,4,2,2,30,1
20,46,2014,5.0,4,0,1,1,1,70,0
171,31,2010,17.0,5,0,5,1,1,30,1
1132,43,2012,3.0,6,1132,6,1,2,30,0
0,42,2007,18.0,3,0,6,2,2,60,0
9,96,2011,3.0,1,0,3,1,1,40,1
505,41,2007,14.0,4,505,3,2,2,30,1
309,47,2006,12.0,5,0,5,2,2,60,0
10,41,2010,18.0,5,0,3,1,1,50,0
4165,43,2006,14.0,3,0,3,2,1,30,0
40,63,2009,22.0,1,0,3,2,2,60,0
3331,44,2013,20.0,5,0,4,1,1,30,0
2208,1,2007,19.0,5,204,3,2,2,30,0
59,5,2014,14.0,1,0,3,2,2,30,1
682,4,2007,15.0,5,0,3,2,2,30,1
1101,35,2005,14.0,7,0,4,2,2,30,1
59,12,2006,1.0,7,0,3,1,2,60,0
1105,16,2007,15.0,3,0,3,2,2,40,0
1099,35,2006,10.0,3,0,4,1,1,30,0
52,21,2010,15.0,2,0,3,1,1,30,0
1190,32,2009,10.0,5,0,4,2,2,30,1
10,1,2011,20.0,1,154,3,2,1,30,1
455,21,2012,14.0,4,0,6,1,1,30,1
0,22,2007,11.0,3,0,6,1,1,30,1
0,40,2011,0.0,7,0,6,2,1,30,1
0,36,2006,14.0,2,0,6,2,1,30,1
0,5,2012,7.0,4,0,6,1,1,30,0
255,10,2013,19.0,6,8276,5,2,1,30,1
1031,16,2006,15.0,5,0,3,3,1,30,1
668,33,2012,9.0,1,0,4,2,2,30,0
5147,5,2010,15.0,2,0,3,1,1,30,1
4,43,2005,11.0,1,7201,3,2,1,30,1
6003,34,2014,7.0,4,0,3,2,1,50,1
1114,10,2006,20.0,1,326,3,1,2,60,1
416,43,2013,17.0,2,924,4,2,1,30,1
4161,62,2013,17.0,6,0,3,2,2,30,1
0,4,2006,19.0,2,0,6,2,1,30,1
460,21,2014,2.0,7,32,3,1,1,40,0
947,92,2013,18.0,2,0,3,2,2,60,0
46,31,2007,15.0,5,0,3,2,1,50,0
607,32,2007,8.0,2,0,3,1,1,60,0
4387,22,2011,16.0,3,0,4,2,2,60,0
904,96,2007,7.0,4,0,3,1,1,60,0
130,14,2011,13.0,4,0,5,2,1,30,1
25,45,2010,8.0,2,0,1,4,1,70,1
0,97,2006,18.0,6,0,5,1,1,30,1
0,1,2012,18.0,7,0,6,1,1,30,0
406,1,2012,7.0,3,0,3,3,1,50,0
21,1,2011,15.0,4,21,3,2,2,30,1
1,32,2011,11.0,5,0,5,1,2,60,0
533,7,2005,7.0,3,0,3,2,1,60,0
3208,44,2012,18.0,5,0,4,2,1,30,0
0,6,2012,14.0,7,0,5,2,1,30,1
0,1,2006,14.0,2,0,6,2,1,30,0
5390,4,2005,17.0,5,0,4,1,1,30,0
454,20,2009,12.0,5,0,3,1,2,30,1
57,5,2010,18.0,4,0,3,1,1,30,0
61,12,2012,15.0,2,566,3,3,1,30,1
52,31,2006,17.0,6,28,3,2,1,60,1
0,6,2006,11.0,6,5211,6,1,1,30,1
631,14,2009,10.0,5,0,3,2,1,30,1
30,54,2010,20.0,1,332,3,2,1,60,0
4065,23,2005,13.0,4,4112,4,2,2,60,1
2,14,2009,21.0,3,0,5,1,1,30,1
80,96,2006,18.0,6,0,1,2,1,70,1
1055,1,2006,13.0,2,0,3,2,1,40,0
1029,16,2006,14.0,6,0,3,4,1,40,1
109,10,2005,21.0,2,216,5,1,1,30,1
1042,36,2010,12.0,7,-1,3,3,1,40,0
626,6,2007,19.0,1,0,3,2,2,30,0
0,4,2012,8.0,6,0,6,1,1,50,1
664,6,2013,10.0,1,0,3,3,2,30,1
4293,61,2011,13.0,1,0,4,2,1,60,0
0,95,2013,21.0,4,0,6,1,1,30,1
198,35,2006,1.0,7,0,4,1,1,30,0
628,14,2013,11.0,5,0,3,2,1,60,1
25,34,2006,1.0,7,0,5,1,1,60,0
0,52,2013,16.0,2,0,6,1,1,30,1
4019,53,2011,12.0,2,461,3,1,1,30,0
572,6,2009,11.0,7,580,3,1,1,50,0
5168,6,2005,8.0,3,0,4,2,3,30,1
702,95,2014,21.0,1,0,3,2,3,60,0
822,96,2013,15.0,7,0,4,1,1,60,0
1307,35,2005,16.0,6,0,3,2,1,30,1
254,46,2007,14.0,7,0,3,2,1,40,1
41,1,2013,13.0,1,407,3,2,2,40,1
6060,14,2014,12.0,6,0,4,2,2,60,0
286,45,2014,15.0,3,0,3,2,2,60,0
135,1,2005,17.0,3,135,4,1,1,30,1
180,16,2010,6.0,6,0,3,2,2,30,1
223,32,2007,20.0,5,0,5,2,2,60,0
4455,23,2011,7.0,7,0,4,3,2,60,0
638,13,2006,19.0,2,636,3,1,1,30,1
0,4,2012,15.0,7,0,6,2,1,60,0
4058,52,2011,12.0,5,0,4,2,1,30,0
28,46,2006,19.0,1,0,3,1,2,60,0
0,61,2009,21.0,4,0,6,2,1,30,1
944,92,2006,17.0,1,0,3,2,1,60,0
73,97,2012,10.0,5,73,3,2,1,50,1
1,31,2012,12.0,6,1,3,2,1,70,1
176,42,2010,23.0,5,0,3,2,1,40,0
0,1,2005,16.0,6,0,6,2,1,30,1
503,1,2007,14.0,1,0,3,2,1,30,1
7122,33,2007,2.0,1,0,5,1,1,40,0
0,1,2010,9.0,3,0,6,2,1,30,0
0,55,2011,22.0,5,0,6,2,1,30,1
487,60,2006,18.0,5,496,3,2,3,60,0
354,21,2006,0.0,6,279,5,1,3,30,0
0,13,2012,17.0,4,0,6,2,1,30,0
3,34,2010,13.0,7,31,5,2,2,60,0
0,6,2007,15.0,6,0,6,1,1,30,0
952,92,2007,22.0,3,0,3,2,3,60,0
0,6,2005,17.0,7,0,6,2,1,30,0
0,50,2009,12.0,3,0,6,1,2,30,1
1010,1,2011,17.0,4,0,3,2,1,30,1
4260,43,2010,18.0,5,0,3,1,2,40,1
0,20,2005,11.0,3,0,6,2,2,30,0
402,1,2011,18.0,2,4209,3,2,1,30,1
356,52,2012,16.0,4,0,3,2,1,30,0
52,30,2005,16.0,6,0,3,1,1,60,1
0,47,2009,12.0,3,0,6,2,1,30,0
532,7,2011,18.0,6,0,3,2,3,30,0
0,13,2011,12.0,2,0,6,2,1,30,1
4471,61,2006,15.0,4,0,4,1,1,30,0
5122,60,2005,14.0,2,0,4,1,2,60,1
191,10,2010,11.0,2,1318,3,1,1,30,0
18,16,2007,17.0,7,0,3,2,4,30,0
511,33,2014,9.0,3,0,3,2,2,60,0
4123,20,2006,9.0,2,0,3,3,1,40,0
0,31,2006,7.0,4,0,6,2,1,30,0
4297,63,2012,18.0,5,0,4,2,1,30,0
0,20,2009,12.0,3,0,6,4,1,30,0
5004,30,2005,10.0,6,0,3,1,1,60,0
0,44,2007,13.0,2,0,6,1,1,30,1
0,16,2005,13.0,2,0,6,2,2,30,0
2150,44,2011,14.0,6,0,4,2,1,60,0
4176,20,2009,18.0,6,0,4,2,1,40,1
0,22,2011,17.0,4,0,6,2,1,60,0
0,55,2007,21.0,5,0,6,1,2,30,1
5036,5,2012,1.0,7,5110,3,1,1,40,1
4020,1,2012,16.0,2,0,3,2,1,30,0
0,13,2007,11.0,2,0,6,2,1,30,1
5,53,2010,21.0,1,0,1,2,2,70,1
719,97,2006,18.0,6,0,3,2,1,30,1
5095,6,2009,19.0,3,0,4,2,1,40,1
5411,4,2014,16.0,2,0,4,1,1,30,0
5272,21,2006,22.0,2,27,3,3,1,30,1
0,1,2009,17.0,2,118,6,1,1,30,0
0,1,2007,23.0,6,0,6,1,1,30,0
370,52,2013,1.0,4,0,3,2,1,30,1
3,44,2013,16.0,4,0,1,2,2,70,1
38,20,2009,16.0,7,0,3,1,1,40,1
0,4,2014,13.0,6,0,6,2,1,30,0
625,14,2010,8.0,6,0,3,2,1,30,1
4101,20,2007,9.0,5,0,3,2,1,30,1
0,97,2007,10.0,3,0,6,1,1,30,1
58,13,2013,16.0,3,0,3,2,1,30,1
0,62,2013,18.0,7,0,6,2,1,30,0
1015,41,2006,18.0,4,1056,6,2,1,30,1
25,45,2006,13.0,7,0,1,4,2,70,1
0,92,2005,17.0,2,0,6,1,1,30,1
284,35,2013,18.0,3,0,5,2,1,30,1
0,1,2014,16.0,3,0,5,1,1,30,0
312,1,2009,14.0,6,0,3,2,2,30,1
0,1,2014,7.0,5,0,6,2,1,30,1
0,91,2005,13.0,4,0,6,1,1,30,1
21,46,2005,0.0,6,0,3,1,3,70,0
379,50,2010,9.0,1,0,3,2,3,30,0
0,62,2011,20.0,1,0,6,1,1,30,0
6,4,2014,7.0,3,0,3,3,1,30,1
25,46,2007,21.0,7,26,1,1,1,70,0
5413,5,2011,15.0,4,0,4,3,1,30,1
0,60,2005,20.0,6,0,6,1,1,30,1
6313,11,2011,14.0,3,0,4,2,1,30,1
545,47,2012,10.0,2,0,5,2,1,30,1
320,43,2011,23.0,6,0,6,2,1,20,1
0,46,2006,11.0,7,0,6,1,2,30,1
23,1,2009,17.0,6,0,3,1,1,30,0
234,1,2014,17.0,3,0,4,2,1,30,1
4287,62,2009,17.0,2,0,4,1,1,30,0
0,95,2007,16.0,6,0,6,2,1,30,1
0,6,2009,14.0,7,0,5,1,1,30,0
420,43,2010,16.0,7,0,3,1,2,20,0
0,47,2010,13.0,3,0,6,2,1,30,1
30,23,2005,18.0,4,0,5,2,1,30,1
38,52,2007,8.0,5,0,3,2,1,30,0
0,20,2012,20.0,1,0,6,2,1,30,0
57,30,2006,21.0,6,0,3,2,1,60,1
0,23,2013,11.0,5,0,6,2,1,20,1
0,1,2007,17.0,7,0,5,1,1,30,1
0,42,2007,18.0,4,0,6,2,1,30,1
223,1,2012,11.0,6,0,3,2,1,30,1
6106,14,2006,12.0,6,0,4,2,1,60,0
1,14,2009,20.0,6,0,1,2,2,70,0
0,4,2005,16.0,5,0,6,1,1,30,1
49,22,2006,18.0,5,0,3,2,1,30,0
23,1,2012,20.0,3,0,3,1,1,30,0
908,37,2009,10.0,3,0,5,3,1,30,0
0,1,2006,11.0,6,0,6,1,2,30,1
109,1,2006,9.0,4,0,3,2,1,30,1
1010,1,2005,18.0,2,0,3,2,1,30,1
18,16,2012,8.0,4,1398,3,2,2,70,0
127,42,2005,13.0,1,0,3,2,1,40,1
445,23,2010,23.0,2,-1,3,2,1,30,0
635,6,2005,16.0,1,-1,3,2,1,30,1
3,44,2013,22.0,6,0,1,1,1,70,0
1954,43,2011,15.0,5,0,6,1,1,30,0
835,91,2012,7.0,1,0,3,1,2,60,1
56,7,2012,8.0,2,5117,1,2,1,70,1
3011,46,2009,14.0,6,0,6,1,1,20,1
0,92,2006,17.0,4,0,6,1,1,30,1
3147,55,2006,8.0,2,12,4,2,3,30,1
237,1,2006,8.0,2,0,3,2,1,30,0
0,13,2011,10.0,7,0,6,2,2,60,1
125,40,2006,16.0,7,0,6,1,1,60,0
6038,13,2007,18.0,3,0,3,2,1,40,1
0,4,2007,15.0,5,0,6,2,1,30,1
0,35,2013,17.0,2,0,6,2,1,30,1
630,14,2014,20.0,1,0,3,2,4,40,1
308,45,2010,15.0,3,30,3,2,1,30,0
0,44,2005,18.0,3,0,6,1,1,30,1
0,20,2005,14.0,1,0,6,2,1,30,1
32,44,2013,22.0,2,0,3,2,1,40,0
1007,42,2005,8.0,6,0,4,2,3,50,1
0,36,2014,20.0,7,0,6,3,1,30,1
4130,43,2013,19.0,2,0,3,2,1,40,1
38,20,2013,6.0,2,0,3,2,1,40,1
0,54,2012,7.0,3,0,6,2,1,30,1
0,50,2014,17.0,6,0,6,2,1,30,0
4124,20,2006,17.0,2,0,3,1,1,30,1
92,94,2010,19.0,6,0,3,1,2,60,0
845,97,2006,18.0,1,0,3,2,1,30,0
0,42,2006,21.0,7,0,6,1,1,30,0
38,52,2010,9.0,6,0,3,1,1,40,1
582,33,2010,12.0,1,0,4,2,1,30,1
933,94,2009,17.0,5,0,4,2,1,30,0
1091,35,2005,15.0,5,0,4,1,1,30,0
240,1,2010,9.0,1,0,3,2,1,30,1
64,12,2007,19.0,2,0,3,6,1,70,0
6033,13,2007,22.0,5,0,3,2,2,30,0
452,20,2005,21.0,2,0,3,1,1,40,0
0,97,2012,9.0,3,0,6,1,1,30,0
5139,5,2014,12.0,2,0,4,1,1,30,0
0,13,2012,11.0,5,0,6,1,1,30,1
629,13,2007,12.0,5,0,3,2,1,50,0
14,35,2013,19.0,2,1,3,2,1,40,1
0,97,2006,8.0,3,0,6,1,1,30,0
25,42,2006,13.0,1,0,1,3,1,70,1
540,7,2012,9.0,3,202,3,2,1,30,1
0,1,2007,15.0,5,0,6,2,2,30,1
416,54,2011,20.0,7,0,5,2,2,30,1
537,7,2010,12.0,3,0,3,1,1,30,0
0,48,2011,9.0,5,10,5,2,2,30,1
5178,7,2007,18.0,7,2001,4,2,1,30,1
57,14,2010,16.0,4,0,3,2,1,40,0
47,36,2007,18.0,7,0,3,2,3,60,1
2163,46,2013,23.0,6,0,4,1,2,30,1
638,31,2005,20.0,2,0,3,2,1,40,0
19,12,2012,17.0,5,0,3,2,1,60,0
0,61,2011,15.0,7,0,6,1,1,30,0
2149,44,2012,1.0,7,0,4,1,4,40,0
226,46,2010,21.0,4,0,3,1,1,30,0
0,93,2013,20.0,6,0,6,2,2,30,1
689,17,2012,20.0,1,0,3,2,1,40,0
627,6,2012,9.0,3,0,3,1,1,30,0
8,97,2011,8.0,3,0,3,2,1,30,1
689,11,2010,18.0,5,0,3,3,2,60,1
0,32,2005,20.0,4,0,6,2,2,60,1
338,44,2014,4.0,1,0,3,1,1,60,0
0,96,2013,19.0,5,0,6,2,1,30,1
649,13,2005,3.0,1,0,3,1,1,30,0
583,4,2012,8.0,6,0,3,2,1,30,1
4009,43,2010,8.0,5,319,4,1,1,30,1
0,13,2012,18.0,7,0,6,1,1,30,0
0,52,2007,12.0,6,0,6,1,1,30,1
2100,47,2009,14.0,2,0,3,1,1,30,0
0,16,2009,17.0,5,0,6,2,1,30,1
345,47,2010,7.0,2,0,5,2,1,30,0
4058,62,2007,9.0,6,0,3,1,1,30,0
689,17,2009,8.0,6,0,3,2,5,50,0
27,44,2009,7.0,7,2030,3,2,1,30,1
60,31,2012,13.0,7,0,3,1,1,30,1
0,1,2011,10.0,4,0,6,1,1,30,0
0,4,2009,17.0,5,0,5,1,2,30,0
0,44,2011,16.0,4,0,6,2,2,60,1
217,1,2013,15.0,1,0,3,3,1,30,1
5117,6,2010,7.0,6,0,4,2,1,30,1
20,1,2010,18.0,6,0,3,2,2,30,0
0,1,2009,23.0,5,0,6,1,1,30,0
338,55,2011,10.0,7,0,3,3,3,70,1
3212,33,2009,22.0,5,0,5,1,1,30,0
0,13,2012,13.0,7,0,6,2,1,30,0
0,1,2014,22.0,1,0,6,2,1,30,0
4055,52,2011,17.0,2,4055,4,2,1,30,1
504,1,2012,16.0,4,0,3,1,1,30,0
484,63,2010,17.0,5,0,3,2,1,30,0
283,47,2014,19.0,7,0,3,2,1,60,0
312,1,2006,12.0,1,0,3,3,2,50,0
487,60,2009,4.0,1,0,3,1,1,60,0
39,52,2011,11.0,5,0,3,2,3,40,1
6213,6,2006,19.0,7,0,4,1,2,60,0
0,16,2006,9.0,5,0,6,2,1,30,0
205,1,2013,21.0,4,0,3,1,1,30,1
18,16,2007,9.0,3,0,3,2,2,60,1
62,6,2005,16.0,6,0,3,1,1,30,0
5250,30,2005,14.0,1,5111,3,2,5,40,0
2,46,2012,22.0,4,0,3,1,1,70,1
261,36,2006,15.0,5,0,5,2,1,50,0
71,97,2009,15.0,7,0,3,2,1,60,0
11,36,2007,13.0,6,0,3,3,1,60,1
0,3,2009,10.0,3,0,6,1,1,60,1
2021,47,2013,7.0,5,0,3,1,1,30,0
27,47,2005,18.0,6,259,3,2,1,70,1
4540,20,2011,14.0,3,0,3,3,1,30,1
0,95,2005,13.0,5,0,6,1,1,30,1
69,10,2014,16.0,5,69,3,3,1,70,0
2026,46,2011,16.0,3,0,4,2,1,60,0
40,1,2006,2.0,1,0,3,1,1,30,0
0,1,2009,9.0,1,0,5,2,1,30,0
5102,10,2010,11.0,7,0,6,1,1,30,1
4008,41,2010,12.0,6,92,3,2,2,40,0
764,14,2005,10.0,1,25,5,2,1,30,1
0,47,2014,20.0,2,0,6,2,1,30,0
802,12,2012,11.0,3,0,6,2,1,30,0
1061,35,2005,0.0,6,227,4,2,1,60,0
0,1,2012,18.0,6,0,5,1,1,30,1
164,16,2012,8.0,2,0,3,2,2,50,0
1257,12,2005,7.0,3,0,4,3,1,40,0
10,1,2009,9.0,3,0,3,1,1,30,1
57,6,2011,17.0,1,665,3,2,2,30,1
0,47,2012,15.0,1,0,6,2,1,30,1
1073,35,2010,13.0,6,0,3,2,1,60,1
0,20,2011,8.0,4,0,6,1,1,30,1
339,44,2010,11.0,4,0,3,1,1,60,1
0,20,2007,0.0,1,0,6,1,3,30,0
0,5,2006,17.0,5,0,6,3,3,60,1
1122,37,2013,18.0,6,0,4,1,1,30,1
3,1,2010,19.0,2,0,3,2,1,30,0
6068,4,2006,8.0,3,0,3,2,1,60,1
179,17,2005,12.0,2,0,3,3,2,30,0
2216,1,2006,10.0,6,0,3,2,1,30,1
4217,20,2009,22.0,6,0,4,2,2,30,1
4242,63,2012,9.0,7,0,3,1,1,30,0
72,97,2013,8.0,4,0,3,2,1,30,1
602,47,2006,12.0,6,0,5,3,1,30,1
361,1,2010,8.0,5,0,4,2,1,30,0
3279,50,2006,9.0,4,0,4,2,1,60,1
723,97,2005,8.0,4,74,3,2,1,70,0
1393,42,2010,19.0,7,0,4,2,1,60,1
6104,6,2009,16.0,2,0,4,2,1,30,1
0,61,2009,12.0,3,0,6,1,1,30,1
662,6,2013,16.0,1,0,3,1,1,30,1
0,97,2005,15.0,6,0,6,1,1,30,0
5053,21,2014,14.0,4,0,4,2,1,40,0
301,1,2011,9.0,6,0,3,1,1,30,1
0,1,2012,9.0,4,0,6,1,1,30,1
0,6,2013,18.0,4,0,6,1,1,30,0
118,1,2006,7.0,4,177,3,2,1,30,1
52,21,2010,8.0,1,60,3,1,1,30,0
38,50,2005,9.0,5,38,3,2,1,30,1
308,1,2006,23.0,7,219,3,1,1,30,1
0,3,2011,17.0,6,0,6,1,1,30,1
43,34,2007,13.0,4,43,3,2,1,50,1
197,10,2007,7.0,6,0,3,2,1,30,1
0,20,2011,18.0,6,0,6,2,2,30,0
23,1,2006,21.0,5,0,3,2,1,30,0
41,20,2006,14.0,4,4540,3,2,1,40,1
32,44,2011,14.0,6,0,3,1,1,40,0
88,53,2014,17.0,4,368,5,2,1,30,1
627,6,2007,18.0,2,627,3,2,1,30,1
1057,41,2013,8.0,7,61,3,2,1,40,0
5127,20,2011,17.0,7,0,3,2,1,40,1
143,37,2007,21.0,7,0,3,3,3,30,0
0,31,2013,23.0,3,0,6,1,1,30,1
40,31,2006,16.0,4,0,5,2,2,30,1
286,47,2014,16.0,2,0,3,2,1,50,0
22,21,2007,19.0,3,0,5,1,2,60,0
386,50,2013,8.0,2,0,3,2,1,30,1
3066,55,2005,23.0,6,0,4,1,2,30,0
0,20,2013,8.0,2,0,6,2,1,30,0
405,41,2012,17.0,3,993,3,2,1,60,1
5025,60,2005,11.0,3,-1,3,2,1,30,1
4014,46,2012,14.0,2,0,6,2,1,30,0
46,16,2011,16.0,4,0,3,2,2,30,0
0,5,2013,15.0,5,0,6,2,2,30,1
194,42,2006,23.0,1,0,4,1,2,60,0
0,1,2014,13.0,4,0,5,2,1,30,0
638,14,2005,14.0,7,0,3,2,3,40,0
406,1,2012,16.0,3,406,3,1,1,30,0
205,1,2014,8.0,2,0,3,2,1,30,1
2221,45,2007,13.0,2,1028,4,2,4,30,0
0,50,2007,12.0,6,0,6,2,1,60,1
0,14,2013,8.0,5,0,6,2,1,30,0
6003,33,2005,16.0,3,0,3,2,2,60,0
3440,52,2007,0.0,1,0,4,2,1,30,1
5463,7,2009,7.0,5,0,4,2,1,40,0
435,20,2007,0.0,1,0,3,2,1,30,1
0,42,2009,6.0,6,0,6,1,1,60,0
0,4,2013,18.0,6,0,6,1,1,30,0
2003,45,2014,8.0,5,0,3,1,1,30,1
23,1,2012,18.0,3,0,3,2,1,30,0
56,7,2013,17.0,6,0,1,3,3,70,0
51,7,2007,14.0,5,0,3,2,1,60,1
0,40,2014,18.0,3,0,6,2,1,30,1
48,50,2011,15.0,2,0,5,2,1,60,1
27,47,2014,16.0,1,0,3,1,1,70,0
3043,10,2005,8.0,3,1068,6,2,2,30,1
0,47,2011,8.0,5,0,6,2,1,30,1
65,4,2006,16.0,4,6,1,2,2,70,1
5209,6,2007,20.0,6,5209,3,2,2,30,1
149,36,2014,4.0,5,0,3,2,3,60,0
259,46,2006,15.0,4,0,3,3,1,30,1
2214,1,2014,22.0,1,0,3,2,1,30,0
52,31,2005,15.0,1,43,3,2,1,70,0
0,62,2005,17.0,2,0,6,3,4,30,0
6023,14,2006,13.0,3,0,3,2,3,60,1
647,13,2013,11.0,5,0,3,1,1,30,1
1108,36,2009,16.0,4,170,4,2,1,60,1
109,32,2012,16.0,5,0,5,3,1,30,1
0,20,2011,17.0,5,0,6,2,1,30,1
52,33,2009,23.0,6,8304,3,2,2,60,0
0,5,2012,17.0,6,0,6,1,1,30,0
101,43,2010,16.0,6,0,6,1,1,30,0
157,43,2005,13.0,6,1132,5,2,1,60,1
41,22,2005,12.0,5,41,3,2,1,60,1
573,6,2009,11.0,5,0,3,2,1,30,1
487,63,2014,19.0,4,0,3,2,2,60,0
7508,43,2006,8.0,5,0,6,1,1,40,0
0,5,2014,15.0,7,0,6,2,1,30,1
1296,10,2014,14.0,7,0,4,1,1,60,0
34,7,2014,14.0,2,34,3,1,1,30,0
